keywords,time,resolution,geo_name,geo_code,value
snail mucin,today 12-m,DMA,Cheyenne WY-Scottsbluff NE,759,100
snail mucin,today 12-m,DMA,Wichita-Hutchinson KS,678,23
snail mucin,today 12-m,DMA,San Francisco-Oakland-San Jose CA,807,14
snail mucin,today 12-m,DMA,Anchorage AK,743,14
snail mucin,today 12-m,DMA,San Diego CA,825,14
snail mucin,today 12-m,DMA,Miami-Ft. Lauderdale FL,528,14
snail mucin,today 12-m,DMA,Bend OR,821,13
snail mucin,today 12-m,DMA,Corpus Christi TX,600,13
snail mucin,today 12-m,DMA,San Angelo TX,661,13
snail mucin,today 12-m,DMA,Atlanta GA,524,12
snail mucin,today 12-m,DMA,Jackson TN,639,12
snail mucin,today 12-m,DMA,Honolulu HI,744,12
snail mucin,today 12-m,DMA,Yuma AZ-El Centro CA,771,12
snail mucin,today 12-m,DMA,Seattle-Tacoma WA,819,12
snail mucin,today 12-m,DMA,Austin TX,635,12
snail mucin,today 12-m,DMA,Washington DC (Hagerstown MD),511,12
snail mucin,today 12-m,DMA,Dallas-Ft. Worth TX,623,12
snail mucin,today 12-m,DMA,Los Angeles CA,803,12
snail mucin,today 12-m,DMA,Sacramento-Stockton-Modesto CA,862,12
snail mucin,today 12-m,DMA,Bowling Green KY,736,12
snail mucin,today 12-m,DMA,Jackson MS,718,12
snail mucin,today 12-m,DMA,Mobile AL-Pensacola (Ft. Walton Beach) FL,686,12
snail mucin,today 12-m,DMA,Milwaukee WI,617,12
snail mucin,today 12-m,DMA,El Paso TX,765,11
snail mucin,today 12-m,DMA,Memphis TN,640,11
snail mucin,today 12-m,DMA,Little Rock-Pine Bluff AR,693,11
snail mucin,today 12-m,DMA,Phoenix AZ,753,11
snail mucin,today 12-m,DMA,Monroe LA-El Dorado AR,628,11
snail mucin,today 12-m,DMA,Gainesville FL,592,11
snail mucin,today 12-m,DMA,New York NY,501,11
snail mucin,today 12-m,DMA,San Antonio TX,641,11
snail mucin,today 12-m,DMA,Richmond-Petersburg VA,556,11
snail mucin,today 12-m,DMA,Rochester MN-Mason City IA-Austin MN,611,11
snail mucin,today 12-m,DMA,Rapid City SD,764,11
snail mucin,today 12-m,DMA,Palm Springs CA,804,11
snail mucin,today 12-m,DMA,Boston MA-Manchester NH,506,11
snail mucin,today 12-m,DMA,Orlando-Daytona Beach-Melbourne FL,534,11
snail mucin,today 12-m,DMA,Reno NV,811,11
snail mucin,today 12-m,DMA,Greenville-New Bern-Washington NC,545,11
snail mucin,today 12-m,DMA,Chicago IL,602,11
snail mucin,today 12-m,DMA,Charlotte NC,517,11
snail mucin,today 12-m,DMA,Baltimore MD,512,11
snail mucin,today 12-m,DMA,Tampa-St. Petersburg (Sarasota) FL,539,11
snail mucin,today 12-m,DMA,Houston TX,618,11
snail mucin,today 12-m,DMA,Hartford & New Haven CT,533,11
snail mucin,today 12-m,DMA,Lake Charles LA,643,11
snail mucin,today 12-m,DMA,Yakima-Pasco-Richland-Kennewick WA,810,10
snail mucin,today 12-m,DMA,Toledo OH,547,10
snail mucin,today 12-m,DMA,Las Vegas NV,839,10
snail mucin,today 12-m,DMA,Waco-Temple-Bryan TX,625,10
snail mucin,today 12-m,DMA,Portland OR,820,10
snail mucin,today 12-m,DMA,Denver CO,751,10
snail mucin,today 12-m,DMA,Kansas City MO,616,10
snail mucin,today 12-m,DMA,Ft. Myers-Naples FL,571,10
snail mucin,today 12-m,DMA,Nashville TN,659,10
snail mucin,today 12-m,DMA,Philadelphia PA,504,10
snail mucin,today 12-m,DMA,Binghamton NY,502,10
snail mucin,today 12-m,DMA,Jacksonville FL,561,10
snail mucin,today 12-m,DMA,Pittsburgh PA,508,10
snail mucin,today 12-m,DMA,Oklahoma City OK,650,10
snail mucin,today 12-m,DMA,Lafayette IN,582,10
snail mucin,today 12-m,DMA,West Palm Beach-Ft. Pierce FL,548,10
snail mucin,today 12-m,DMA,Lafayette LA,642,10
snail mucin,today 12-m,DMA,Springfield-Holyoke MA,543,10
snail mucin,today 12-m,DMA,Ft. Smith-Fayetteville-Springdale-Rogers AR,670,10
snail mucin,today 12-m,DMA,Monterey-Salinas CA,828,10
snail mucin,today 12-m,DMA,Indianapolis IN,527,10
snail mucin,today 12-m,DMA,Bakersfield CA,800,10
snail mucin,today 12-m,DMA,Detroit MI,505,10
snail mucin,today 12-m,DMA,Salt Lake City UT,770,10
snail mucin,today 12-m,DMA,New Orleans LA,622,10
snail mucin,today 12-m,DMA,Knoxville TN,557,10
snail mucin,today 12-m,DMA,Lansing MI,551,10
snail mucin,today 12-m,DMA,Eugene OR,801,10
snail mucin,today 12-m,DMA,Lexington KY,541,10
snail mucin,today 12-m,DMA,St. Louis MO,609,9
snail mucin,today 12-m,DMA,Tulsa OK,671,9
snail mucin,today 12-m,DMA,Tucson (Sierra Vista) AZ,789,9
snail mucin,today 12-m,DMA,Colorado Springs-Pueblo CO,752,9
snail mucin,today 12-m,DMA,Tallahassee FL-Thomasville GA,530,9
snail mucin,today 12-m,DMA,Minneapolis-St. Paul MN,613,9
snail mucin,today 12-m,DMA,Wheeling WV-Steubenville OH,554,9
snail mucin,today 12-m,DMA,Savannah GA,507,9
snail mucin,today 12-m,DMA,Huntsville-Decatur (Florence) AL,691,9
snail mucin,today 12-m,DMA,Birmingham AL,630,9
snail mucin,today 12-m,DMA,Utica NY,526,9
snail mucin,today 12-m,DMA,Harlingen-Weslaco-Brownsville-McAllen TX,636,9
snail mucin,today 12-m,DMA,Columbus GA,522,9
snail mucin,today 12-m,DMA,Boise ID,757,9
snail mucin,today 12-m,DMA,Cincinnati OH,515,9
snail mucin,today 12-m,DMA,Columbia SC,546,9
snail mucin,today 12-m,DMA,Buffalo NY,514,9
snail mucin,today 12-m,DMA,Charleston-Huntington WV,564,9
snail mucin,today 12-m,DMA,Fargo-Valley City ND,724,9
snail mucin,today 12-m,DMA,Chico-Redding CA,868,9
snail mucin,today 12-m,DMA,Baton Rouge LA,716,9
snail mucin,today 12-m,DMA,Medford-Klamath Falls OR,813,9
snail mucin,today 12-m,DMA,Biloxi-Gulfport MS,746,9
snail mucin,today 12-m,DMA,Norfolk-Portsmouth-Newport News VA,544,9
snail mucin,today 12-m,DMA,Syracuse NY,555,8
snail mucin,today 12-m,DMA,Santa Barbara-Santa Maria-San Luis Obispo CA,855,8
snail mucin,today 12-m,DMA,Champaign & Springfield-Decatur IL,648,8
snail mucin,today 12-m,DMA,Evansville IN,649,8
snail mucin,today 12-m,DMA,Chattanooga TN,575,8
snail mucin,today 12-m,DMA,Wilmington NC,550,8
snail mucin,today 12-m,DMA,Augusta GA,520,8
snail mucin,today 12-m,DMA,Des Moines-Ames IA,679,8
snail mucin,today 12-m,DMA,Rochester NY,538,8
snail mucin,today 12-m,DMA,"Billings, MT",756,8
snail mucin,today 12-m,DMA,Albuquerque-Santa Fe NM,790,8
snail mucin,today 12-m,DMA,Dothan AL,606,8
snail mucin,today 12-m,DMA,Providence RI-New Bedford MA,521,8
snail mucin,today 12-m,DMA,Raleigh-Durham (Fayetteville) NC,560,8
snail mucin,today 12-m,DMA,Lubbock TX,651,8
snail mucin,today 12-m,DMA,Bluefield-Beckley-Oak Hill WV,559,8
snail mucin,today 12-m,DMA,Columbus OH,535,8
snail mucin,today 12-m,DMA,Grand Rapids-Kalamazoo-Battle Creek MI,563,8
snail mucin,today 12-m,DMA,Louisville KY,529,8
snail mucin,today 12-m,DMA,Cleveland-Akron (Canton) OH,510,8
snail mucin,today 12-m,DMA,Fresno-Visalia CA,866,8
snail mucin,today 12-m,DMA,Florence-Myrtle Beach SC,570,8
snail mucin,today 12-m,DMA,Charleston SC,519,8
snail mucin,today 12-m,DMA,Albany-Schenectady-Troy NY,532,8
snail mucin,today 12-m,DMA,Greensboro-High Point-Winston Salem NC,518,8
snail mucin,today 12-m,DMA,Dayton OH,542,8
snail mucin,today 12-m,DMA,Johnstown-Altoona PA,574,8
snail mucin,today 12-m,DMA,Omaha NE,652,8
snail mucin,today 12-m,DMA,Erie PA,516,8
snail mucin,today 12-m,DMA,Charlottesville VA,584,8
snail mucin,today 12-m,DMA,Wichita Falls TX & Lawton OK,627,8
snail mucin,today 12-m,DMA,Flint-Saginaw-Bay City MI,513,8
snail mucin,today 12-m,DMA,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,8
snail mucin,today 12-m,DMA,Sioux Falls(Mitchell) SD,725,7
snail mucin,today 12-m,DMA,Topeka KS,605,7
snail mucin,today 12-m,DMA,South Bend-Elkhart IN,588,7
snail mucin,today 12-m,DMA,Portland-Auburn ME,500,7
snail mucin,today 12-m,DMA,Wilkes Barre-Scranton PA,577,7
snail mucin,today 12-m,DMA,Roanoke-Lynchburg VA,573,7
snail mucin,today 12-m,DMA,Ft. Wayne IN,509,7
snail mucin,today 12-m,DMA,Spokane WA,881,7
snail mucin,today 12-m,DMA,Panama City FL,656,7
snail mucin,today 12-m,DMA,Madison WI,669,7
snail mucin,today 12-m,DMA,Sherman TX-Ada OK,657,7
snail mucin,today 12-m,DMA,Harrisburg-Lancaster-Lebanon-York PA,566,7
snail mucin,today 12-m,DMA,Burlington VT-Plattsburgh NY,523,7
snail mucin,today 12-m,DMA,Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,632,6
snail mucin,today 12-m,DMA,Shreveport LA,612,6
snail mucin,today 12-m,DMA,Amarillo TX,634,6
snail mucin,today 12-m,DMA,Columbus-Tupelo-West Point MS,673,6
snail mucin,today 12-m,DMA,Springfield MO,619,6
snail mucin,today 12-m,DMA,Tyler-Longview(Lufkin & Nacogdoches) TX,709,6
snail mucin,today 12-m,DMA,Tri-Cities TN-VA,531,6
snail mucin,today 12-m,DMA,Idaho Falls-Pocatello ID,758,6
snail mucin,today 12-m,DMA,Wausau-Rhinelander WI,705,6
snail mucin,today 12-m,DMA,Missoula MT,762,6
snail mucin,today 12-m,DMA,Green Bay-Appleton WI,658,6
snail mucin,today 12-m,DMA,Traverse City-Cadillac MI,540,6
snail mucin,today 12-m,DMA,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,6
snail mucin,today 12-m,DMA,Lincoln & Hastings-Kearney NE,722,6
snail mucin,today 12-m,DMA,Duluth MN-Superior WI,676,6
snail mucin,today 12-m,DMA,Macon GA,503,6
snail mucin,today 12-m,DMA,Odessa-Midland TX,633,6
snail mucin,today 12-m,DMA,La Crosse-Eau Claire WI,702,6
snail mucin,today 12-m,DMA,Salisbury MD,576,6
snail mucin,today 12-m,DMA,Davenport IA-Rock Island-Moline IL,682,5
snail mucin,today 12-m,DMA,Bangor ME,537,5
snail mucin,today 12-m,DMA,Beaumont-Port Arthur TX,692,5
snail mucin,today 12-m,DMA,Peoria-Bloomington IL,675,5
snail mucin,today 12-m,DMA,Montgomery (Selma) AL,698,5
snail mucin,today 12-m,DMA,Youngstown OH,536,5
snail mucin,today 12-m,DMA,Rockford IL,610,4
snail mucin,today 12-m,DMA,Columbia-Jefferson City MO,604,4
snail mucin,today 12-m,DMA,Hattiesburg-Laurel MS,710,0
snail mucin,today 12-m,DMA,Twin Falls ID,760,0
snail mucin,today 12-m,DMA,Meridian MS,711,0
snail mucin,today 12-m,DMA,Great Falls MT,755,0
snail mucin,today 12-m,DMA,Butte-Bozeman MT,754,0
snail mucin,today 12-m,DMA,Greenwood-Greenville MS,647,0
snail mucin,today 12-m,DMA,Watertown NY,549,0
snail mucin,today 12-m,DMA,Harrisonburg VA,569,0
snail mucin,today 12-m,DMA,Presque Isle ME,552,0
snail mucin,today 12-m,DMA,Alexandria LA,644,0
snail mucin,today 12-m,DMA,Helena MT,766,0
snail mucin,today 12-m,DMA,Casper-Riverton WY,767,0
snail mucin,today 12-m,DMA,Laredo TX,749,0
snail mucin,today 12-m,DMA,Juneau AK,747,0
snail mucin,today 12-m,DMA,Grand Junction-Montrose CO,773,0
snail mucin,today 12-m,DMA,Fairbanks AK,745,0
snail mucin,today 12-m,DMA,Terre Haute IN,581,0
snail mucin,today 12-m,DMA,Glendive MT,798,0
snail mucin,today 12-m,DMA,Alpena MI,583,0
snail mucin,today 12-m,DMA,Marquette MI,553,0
snail mucin,today 12-m,DMA,Eureka CA,802,0
snail mucin,today 12-m,DMA,St. Joseph MO,638,0
snail mucin,today 12-m,DMA,Albany GA,525,0
snail mucin,today 12-m,DMA,North Platte NE,740,0
snail mucin,today 12-m,DMA,Zanesville OH,596,0
snail mucin,today 12-m,DMA,Mankato MN,737,0
snail mucin,today 12-m,DMA,Lima OH,558,0
snail mucin,today 12-m,DMA,Ottumwa IA-Kirksville MO,631,0
snail mucin,today 12-m,DMA,Parkersburg WV,597,0
snail mucin,today 12-m,DMA,Clarksburg-Weston WV,598,0
snail mucin,today 12-m,DMA,Victoria TX,626,0
snail mucin,today 12-m,DMA,Joplin MO-Pittsburg KS,603,0
snail mucin,today 12-m,DMA,Sioux City IA,624,0
snail mucin,today 12-m,DMA,Jonesboro AR,734,0
snail mucin,today 12-m,DMA,Minot-Bismarck-Dickinson(Williston) ND,687,0
snail mucin,today 12-m,DMA,Quincy IL-Hannibal MO-Keokuk IA,717,0
snail mucin,today 12-m,DMA,Elmira NY,565,0
snail mucin,today 12-m,DMA,Abilene-Sweetwater TX,662,0
beauty of joseon,today 12-m,REGION,Wyoming,US-WY,100
beauty of joseon,today 12-m,REGION,Kansas,US-KS,31
beauty of joseon,today 12-m,REGION,California,US-CA,27
beauty of joseon,today 12-m,REGION,Hawaii,US-HI,25
beauty of joseon,today 12-m,REGION,District of Columbia,US-DC,24
beauty of joseon,today 12-m,REGION,New York,US-NY,22
beauty of joseon,today 12-m,REGION,Nevada,US-NV,19
beauty of joseon,today 12-m,REGION,Texas,US-TX,18
beauty of joseon,today 12-m,REGION,Washington,US-WA,17
beauty of joseon,today 12-m,REGION,Florida,US-FL,17
beauty of joseon,today 12-m,REGION,Illinois,US-IL,17
beauty of joseon,today 12-m,REGION,Oregon,US-OR,16
beauty of joseon,today 12-m,REGION,New Jersey,US-NJ,16
beauty of joseon,today 12-m,REGION,Utah,US-UT,15
beauty of joseon,today 12-m,REGION,Arizona,US-AZ,15
beauty of joseon,today 12-m,REGION,Delaware,US-DE,15
beauty of joseon,today 12-m,REGION,Maryland,US-MD,15
beauty of joseon,today 12-m,REGION,Colorado,US-CO,14
beauty of joseon,today 12-m,REGION,Massachusetts,US-MA,14
beauty of joseon,today 12-m,REGION,Virginia,US-VA,14
beauty of joseon,today 12-m,REGION,Rhode Island,US-RI,13
beauty of joseon,today 12-m,REGION,Georgia,US-GA,13
beauty of joseon,today 12-m,REGION,Minnesota,US-MN,13
beauty of joseon,today 12-m,REGION,Connecticut,US-CT,13
beauty of joseon,today 12-m,REGION,Nebraska,US-NE,12
beauty of joseon,today 12-m,REGION,New Mexico,US-NM,12
beauty of joseon,today 12-m,REGION,Alaska,US-AK,12
beauty of joseon,today 12-m,REGION,Tennessee,US-TN,11
beauty of joseon,today 12-m,REGION,North Carolina,US-NC,11
beauty of joseon,today 12-m,REGION,Missouri,US-MO,11
beauty of joseon,today 12-m,REGION,Pennsylvania,US-PA,11
beauty of joseon,today 12-m,REGION,Idaho,US-ID,11
beauty of joseon,today 12-m,REGION,New Hampshire,US-NH,10
beauty of joseon,today 12-m,REGION,Louisiana,US-LA,10
beauty of joseon,today 12-m,REGION,Michigan,US-MI,10
beauty of joseon,today 12-m,REGION,Alabama,US-AL,10
beauty of joseon,today 12-m,REGION,Oklahoma,US-OK,10
beauty of joseon,today 12-m,REGION,Indiana,US-IN,10
beauty of joseon,today 12-m,REGION,Ohio,US-OH,9
beauty of joseon,today 12-m,REGION,Arkansas,US-AR,9
beauty of joseon,today 12-m,REGION,North Dakota,US-ND,9
beauty of joseon,today 12-m,REGION,Vermont,US-VT,9
beauty of joseon,today 12-m,REGION,Wisconsin,US-WI,9
beauty of joseon,today 12-m,REGION,South Carolina,US-SC,9
beauty of joseon,today 12-m,REGION,Kentucky,US-KY,9
beauty of joseon,today 12-m,REGION,Mississippi,US-MS,8
beauty of joseon,today 12-m,REGION,Iowa,US-IA,8
beauty of joseon,today 12-m,REGION,Montana,US-MT,7
beauty of joseon,today 12-m,REGION,South Dakota,US-SD,7
beauty of joseon,today 12-m,REGION,Maine,US-ME,7
beauty of joseon,today 12-m,REGION,West Virginia,US-WV,6
beauty of joseon,today 12-m,DMA,Cheyenne WY-Scottsbluff NE,759,100
beauty of joseon,today 12-m,DMA,Wichita-Hutchinson KS,678,21
beauty of joseon,today 12-m,DMA,San Francisco-Oakland-San Jose CA,807,14
beauty of joseon,today 12-m,DMA,Los Angeles CA,803,11
beauty of joseon,today 12-m,DMA,Ottumwa IA-Kirksville MO,631,11
beauty of joseon,today 12-m,DMA,Honolulu HI,744,10
beauty of joseon,today 12-m,DMA,San Diego CA,825,10
beauty of joseon,today 12-m,DMA,Miami-Ft. Lauderdale FL,528,9
beauty of joseon,today 12-m,DMA,New York NY,501,9
beauty of joseon,today 12-m,DMA,Sacramento-Stockton-Modesto CA,862,9
beauty of joseon,today 12-m,DMA,Dallas-Ft. Worth TX,623,8
beauty of joseon,today 12-m,DMA,Austin TX,635,8
beauty of joseon,today 12-m,DMA,Las Vegas NV,839,8
beauty of joseon,today 12-m,DMA,Palm Springs CA,804,8
beauty of joseon,today 12-m,DMA,Seattle-Tacoma WA,819,8
beauty of joseon,today 12-m,DMA,Fresno-Visalia CA,866,8
beauty of joseon,today 12-m,DMA,Santa Barbara-Santa Maria-San Luis Obispo CA,855,8
beauty of joseon,today 12-m,DMA,Portland OR,820,7
beauty of joseon,today 12-m,DMA,Houston TX,618,7
beauty of joseon,today 12-m,DMA,Washington DC (Hagerstown MD),511,7
beauty of joseon,today 12-m,DMA,Chicago IL,602,7
beauty of joseon,today 12-m,DMA,Orlando-Daytona Beach-Melbourne FL,534,7
beauty of joseon,today 12-m,DMA,Monterey-Salinas CA,828,7
beauty of joseon,today 12-m,DMA,Phoenix AZ,753,7
beauty of joseon,today 12-m,DMA,Charlotte NC,517,7
beauty of joseon,today 12-m,DMA,Bakersfield CA,800,7
beauty of joseon,today 12-m,DMA,Yuma AZ-El Centro CA,771,7
beauty of joseon,today 12-m,DMA,San Antonio TX,641,6
beauty of joseon,today 12-m,DMA,Denver CO,751,6
beauty of joseon,today 12-m,DMA,Gainesville FL,592,6
beauty of joseon,today 12-m,DMA,Charlottesville VA,584,6
beauty of joseon,today 12-m,DMA,West Palm Beach-Ft. Pierce FL,548,6
beauty of joseon,today 12-m,DMA,Salt Lake City UT,770,6
beauty of joseon,today 12-m,DMA,Atlanta GA,524,6
beauty of joseon,today 12-m,DMA,Boston MA-Manchester NH,506,6
beauty of joseon,today 12-m,DMA,Baltimore MD,512,6
beauty of joseon,today 12-m,DMA,Lubbock TX,651,6
beauty of joseon,today 12-m,DMA,Tampa-St. Petersburg (Sarasota) FL,539,6
beauty of joseon,today 12-m,DMA,Harlingen-Weslaco-Brownsville-McAllen TX,636,6
beauty of joseon,today 12-m,DMA,Kansas City MO,616,6
beauty of joseon,today 12-m,DMA,Boise ID,757,6
beauty of joseon,today 12-m,DMA,Reno NV,811,6
beauty of joseon,today 12-m,DMA,Tucson (Sierra Vista) AZ,789,6
beauty of joseon,today 12-m,DMA,Columbus OH,535,6
beauty of joseon,today 12-m,DMA,El Paso TX,765,6
beauty of joseon,today 12-m,DMA,Ft. Myers-Naples FL,571,5
beauty of joseon,today 12-m,DMA,Detroit MI,505,5
beauty of joseon,today 12-m,DMA,Baton Rouge LA,716,5
beauty of joseon,today 12-m,DMA,Minneapolis-St. Paul MN,613,5
beauty of joseon,today 12-m,DMA,Jacksonville FL,561,5
beauty of joseon,today 12-m,DMA,Philadelphia PA,504,5
beauty of joseon,today 12-m,DMA,Nashville TN,659,5
beauty of joseon,today 12-m,DMA,Tallahassee FL-Thomasville GA,530,5
beauty of joseon,today 12-m,DMA,Lafayette IN,582,5
beauty of joseon,today 12-m,DMA,Omaha NE,652,5
beauty of joseon,today 12-m,DMA,Hartford & New Haven CT,533,5
beauty of joseon,today 12-m,DMA,Ft. Smith-Fayetteville-Springdale-Rogers AR,670,5
beauty of joseon,today 12-m,DMA,Spokane WA,881,5
beauty of joseon,today 12-m,DMA,Springfield-Holyoke MA,543,5
beauty of joseon,today 12-m,DMA,New Orleans LA,622,5
beauty of joseon,today 12-m,DMA,Providence RI-New Bedford MA,521,5
beauty of joseon,today 12-m,DMA,Richmond-Petersburg VA,556,5
beauty of joseon,today 12-m,DMA,Yakima-Pasco-Richland-Kennewick WA,810,5
beauty of joseon,today 12-m,DMA,Indianapolis IN,527,5
beauty of joseon,today 12-m,DMA,Birmingham AL,630,5
beauty of joseon,today 12-m,DMA,Anchorage AK,743,5
beauty of joseon,today 12-m,DMA,Syracuse NY,555,5
beauty of joseon,today 12-m,DMA,Bend OR,821,5
beauty of joseon,today 12-m,DMA,Raleigh-Durham (Fayetteville) NC,560,5
beauty of joseon,today 12-m,DMA,Memphis TN,640,5
beauty of joseon,today 12-m,DMA,Lansing MI,551,5
beauty of joseon,today 12-m,DMA,Milwaukee WI,617,5
beauty of joseon,today 12-m,DMA,Rochester NY,538,5
beauty of joseon,today 12-m,DMA,Oklahoma City OK,650,4
beauty of joseon,today 12-m,DMA,Buffalo NY,514,4
beauty of joseon,today 12-m,DMA,St. Louis MO,609,4
beauty of joseon,today 12-m,DMA,Columbus-Tupelo-West Point MS,673,4
beauty of joseon,today 12-m,DMA,Savannah GA,507,4
beauty of joseon,today 12-m,DMA,Waco-Temple-Bryan TX,625,4
beauty of joseon,today 12-m,DMA,Corpus Christi TX,600,4
beauty of joseon,today 12-m,DMA,Cincinnati OH,515,4
beauty of joseon,today 12-m,DMA,Bowling Green KY,736,4
beauty of joseon,today 12-m,DMA,Des Moines-Ames IA,679,4
beauty of joseon,today 12-m,DMA,Albuquerque-Santa Fe NM,790,4
beauty of joseon,today 12-m,DMA,Pittsburgh PA,508,4
beauty of joseon,today 12-m,DMA,Chattanooga TN,575,4
beauty of joseon,today 12-m,DMA,Albany-Schenectady-Troy NY,532,4
beauty of joseon,today 12-m,DMA,Colorado Springs-Pueblo CO,752,4
beauty of joseon,today 12-m,DMA,Champaign & Springfield-Decatur IL,648,4
beauty of joseon,today 12-m,DMA,Norfolk-Portsmouth-Newport News VA,544,4
beauty of joseon,today 12-m,DMA,Columbia SC,546,4
beauty of joseon,today 12-m,DMA,Eugene OR,801,4
beauty of joseon,today 12-m,DMA,Lake Charles LA,643,4
beauty of joseon,today 12-m,DMA,Abilene-Sweetwater TX,662,4
beauty of joseon,today 12-m,DMA,Louisville KY,529,4
beauty of joseon,today 12-m,DMA,Chico-Redding CA,868,4
beauty of joseon,today 12-m,DMA,Tulsa OK,671,4
beauty of joseon,today 12-m,DMA,Charleston SC,519,4
beauty of joseon,today 12-m,DMA,Lincoln & Hastings-Kearney NE,722,4
beauty of joseon,today 12-m,DMA,Mobile AL-Pensacola (Ft. Walton Beach) FL,686,4
beauty of joseon,today 12-m,DMA,Greensboro-High Point-Winston Salem NC,518,4
beauty of joseon,today 12-m,DMA,Cleveland-Akron (Canton) OH,510,4
beauty of joseon,today 12-m,DMA,Idaho Falls-Pocatello ID,758,4
beauty of joseon,today 12-m,DMA,Madison WI,669,4
beauty of joseon,today 12-m,DMA,Medford-Klamath Falls OR,813,4
beauty of joseon,today 12-m,DMA,Harrisburg-Lancaster-Lebanon-York PA,566,4
beauty of joseon,today 12-m,DMA,Salisbury MD,576,4
beauty of joseon,today 12-m,DMA,Columbus GA,522,4
beauty of joseon,today 12-m,DMA,South Bend-Elkhart IN,588,4
beauty of joseon,today 12-m,DMA,Augusta GA,520,4
beauty of joseon,today 12-m,DMA,Jackson MS,718,4
beauty of joseon,today 12-m,DMA,Rochester MN-Mason City IA-Austin MN,611,3
beauty of joseon,today 12-m,DMA,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,3
beauty of joseon,today 12-m,DMA,Missoula MT,762,3
beauty of joseon,today 12-m,DMA,Columbia-Jefferson City MO,604,3
beauty of joseon,today 12-m,DMA,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,3
beauty of joseon,today 12-m,DMA,Jackson TN,639,3
beauty of joseon,today 12-m,DMA,Eureka CA,802,3
beauty of joseon,today 12-m,DMA,Minot-Bismarck-Dickinson(Williston) ND,687,3
beauty of joseon,today 12-m,DMA,Macon GA,503,3
beauty of joseon,today 12-m,DMA,Burlington VT-Plattsburgh NY,523,3
beauty of joseon,today 12-m,DMA,Wilmington NC,550,3
beauty of joseon,today 12-m,DMA,Amarillo TX,634,3
beauty of joseon,today 12-m,DMA,Harrisonburg VA,569,3
beauty of joseon,today 12-m,DMA,Rapid City SD,764,3
beauty of joseon,today 12-m,DMA,Huntsville-Decatur (Florence) AL,691,3
beauty of joseon,today 12-m,DMA,Odessa-Midland TX,633,3
beauty of joseon,today 12-m,DMA,Binghamton NY,502,3
beauty of joseon,today 12-m,DMA,Biloxi-Gulfport MS,746,3
beauty of joseon,today 12-m,DMA,Little Rock-Pine Bluff AR,693,3
beauty of joseon,today 12-m,DMA,"Billings, MT",756,3
beauty of joseon,today 12-m,DMA,Evansville IN,649,3
beauty of joseon,today 12-m,DMA,Toledo OH,547,3
beauty of joseon,today 12-m,DMA,Fargo-Valley City ND,724,3
beauty of joseon,today 12-m,DMA,Grand Rapids-Kalamazoo-Battle Creek MI,563,3
beauty of joseon,today 12-m,DMA,Dayton OH,542,3
beauty of joseon,today 12-m,DMA,Knoxville TN,557,3
beauty of joseon,today 12-m,DMA,Topeka KS,605,3
beauty of joseon,today 12-m,DMA,Laredo TX,749,3
beauty of joseon,today 12-m,DMA,Beaumont-Port Arthur TX,692,3
beauty of joseon,today 12-m,DMA,Panama City FL,656,3
beauty of joseon,today 12-m,DMA,Greenville-New Bern-Washington NC,545,3
beauty of joseon,today 12-m,DMA,Johnstown-Altoona PA,574,3
beauty of joseon,today 12-m,DMA,Roanoke-Lynchburg VA,573,3
beauty of joseon,today 12-m,DMA,Grand Junction-Montrose CO,773,3
beauty of joseon,today 12-m,DMA,Portland-Auburn ME,500,3
beauty of joseon,today 12-m,DMA,Peoria-Bloomington IL,675,3
beauty of joseon,today 12-m,DMA,Shreveport LA,612,3
beauty of joseon,today 12-m,DMA,Butte-Bozeman MT,754,3
beauty of joseon,today 12-m,DMA,Lexington KY,541,3
beauty of joseon,today 12-m,DMA,Wichita Falls TX & Lawton OK,627,3
beauty of joseon,today 12-m,DMA,Albany GA,525,3
beauty of joseon,today 12-m,DMA,Davenport IA-Rock Island-Moline IL,682,3
beauty of joseon,today 12-m,DMA,Wilkes Barre-Scranton PA,577,3
beauty of joseon,today 12-m,DMA,Montgomery (Selma) AL,698,3
beauty of joseon,today 12-m,DMA,Twin Falls ID,760,3
beauty of joseon,today 12-m,DMA,Marquette MI,553,3
beauty of joseon,today 12-m,DMA,Lafayette LA,642,3
beauty of joseon,today 12-m,DMA,Florence-Myrtle Beach SC,570,3
beauty of joseon,today 12-m,DMA,Joplin MO-Pittsburg KS,603,3
beauty of joseon,today 12-m,DMA,Watertown NY,549,3
beauty of joseon,today 12-m,DMA,Ft. Wayne IN,509,2
beauty of joseon,today 12-m,DMA,Wausau-Rhinelander WI,705,2
beauty of joseon,today 12-m,DMA,Sioux Falls(Mitchell) SD,725,2
beauty of joseon,today 12-m,DMA,Clarksburg-Weston WV,598,2
beauty of joseon,today 12-m,DMA,Flint-Saginaw-Bay City MI,513,2
beauty of joseon,today 12-m,DMA,Green Bay-Appleton WI,658,2
beauty of joseon,today 12-m,DMA,La Crosse-Eau Claire WI,702,2
beauty of joseon,today 12-m,DMA,Utica NY,526,2
beauty of joseon,today 12-m,DMA,Rockford IL,610,2
